image,image_id,category_id,class_name,bbox,area_group
000000133233.jpg,133233,9,boat,"[164.94, 220.11, 180.09, 231.73000000000002]",small
000000133233.jpg,133233,9,boat,"[396.8, 227.12, 433.75, 238.85]",small
000000133233.jpg,133233,9,boat,"[359.79, 202.07, 404.93, 243.63]",small
000000133233.jpg,133233,9,boat,"[411.11, 204.15, 500.06, 227.39000000000001]",small
000000133233.jpg,133233,9,boat,"[212.9, 216.32, 232.14000000000001, 226.44]",small
000000133233.jpg,133233,9,boat,"[504.8, 165.72, 635.8, 255.76]",medium
000000133233.jpg,133233,9,boat,"[390.32, 238.73, 428.81, 252.14]",small
000000133233.jpg,133233,9,boat,"[417.21, 222.52, 446.90999999999997, 236.24]",small
000000133233.jpg,133233,9,boat,"[64.4, 207.95, 93.92, 228.12]",small
000000133233.jpg,133233,9,boat,"[131.0, 217.65, 162.4, 244.06]",small
000000133819.jpg,133819,6,bus,"[146.12, 85.0, 566.35, 361.97]",large
000000133819.jpg,133819,6,bus,"[480.39, 127.82, 639.89, 260.57]",medium
000000133819.jpg,133819,6,bus,"[618.37, 163.56, 640.0, 265.65999999999997]",medium
000000133819.jpg,133819,1,person,"[99.07, 208.97, 119.89999999999999, 276.89]",small
000000133819.jpg,133819,1,person,"[26.46, 211.36, 54.86, 245.21]",small
000000133819.jpg,133819,1,person,"[66.82, 207.36, 90.41, 283.88]",small
000000133819.jpg,133819,1,person,"[61.18, 212.34, 76.2, 243.45]",small
000000133819.jpg,133819,1,person,"[45.82, 208.35, 63.78, 244.07999999999998]",small
000000133819.jpg,133819,1,person,"[0.0, 210.92, 23.13, 245.60999999999999]",small
000000133819.jpg,133819,1,person,"[94.64, 211.19, 103.48, 239.56]",small
000000133819.jpg,133819,1,person,"[490.39, 210.06, 509.21, 232.38]",small
000000133819.jpg,133819,1,person,"[469.29, 207.11, 491.19, 234.44]",small
000000133819.jpg,133819,10,traffic light,"[63.83, 115.31, 91.75, 179.57999999999998]",medium
000000133819.jpg,133819,10,traffic light,"[549.16, 3.82, 594.04, 76.39999999999999]",medium
000000133819.jpg,133819,10,traffic light,"[99.98, 132.62, 120.80000000000001, 181.07]",small
000000133819.jpg,133819,14,parking meter,"[576.54, 255.17, 620.41, 327.9]",medium
000000133819.jpg,133819,31,handbag,"[12.38, 231.81, 22.33, 245.93]",small
000000133819.jpg,133819,31,handbag,"[106.1, 247.17, 118.41, 266.45]",small
000000133819.jpg,133819,1,person,"[502.37, 202.61, 519.16, 229.4]",small
000000133819.jpg,133819,1,person,"[435.57, 205.39, 459.78, 237.0]",small
000000133819.jpg,133819,10,traffic light,"[301.27, 211.09, 307.56, 220.68]",small
000000134886.jpg,134886,3,car,"[429.35, 373.47, 493.22, 434.33000000000004]",medium
000000134886.jpg,134886,5,airplane,"[139.86, 182.65, 367.94000000000005, 251.11]",medium
000000134886.jpg,134886,1,person,"[504.85, 375.74, 541.0500000000001, 438.49]",small
000000134886.jpg,134886,1,person,"[550.17, 368.94, 574.31, 398.87]",small
000000134886.jpg,134886,1,person,"[418.37, 382.15, 434.81, 415.02]",small
000000134886.jpg,134886,1,person,"[609.9, 366.82, 623.3299999999999, 378.48]",small
000000134886.jpg,134886,1,person,"[505.49, 391.01, 516.57, 409.55]",small
000000134886.jpg,134886,1,person,"[581.33, 347.0, 603.5400000000001, 370.65]",small
000000134886.jpg,134886,1,person,"[577.75, 367.51, 587.56, 382.01]",small
000000134886.jpg,134886,1,person,"[455.12, 382.49, 465.97, 390.89]",small
000000134886.jpg,134886,1,person,"[493.08, 408.6, 501.10999999999996, 429.8]",small
000000134886.jpg,134886,1,person,"[600.49, 369.32, 611.82, 380.71]",small
000000136715.jpg,136715,3,car,"[507.72, 45.77, 639.88, 314.84]",large
000000136715.jpg,136715,4,motorcycle,"[71.47, 103.98, 432.62, 421.3]",large
000000136715.jpg,136715,4,motorcycle,"[360.06, 137.53, 456.52, 281.74]",medium
000000136715.jpg,136715,4,motorcycle,"[67.79, 175.46, 127.94, 275.71000000000004]",medium
000000136715.jpg,136715,8,truck,"[508.76, 46.38, 638.37, 324.13]",large
000000136715.jpg,136715,1,person,"[135.62, 48.71, 386.8, 400.16999999999996]",large
000000136715.jpg,136715,1,person,"[0.96, 70.67, 85.96, 420.22]",large
000000136715.jpg,136715,1,person,"[157.58, 108.64, 183.9, 140.54]",small
000000136715.jpg,136715,1,person,"[382.67, 73.54, 411.29, 94.4]",small
000000136715.jpg,136715,1,person,"[404.11, 75.27, 442.21000000000004, 132.07]",medium
000000136715.jpg,136715,1,person,"[445.06, 80.46, 501.4, 233.26999999999998]",medium
000000136715.jpg,136715,1,person,"[472.46, 63.95, 492.47999999999996, 87.54]",small
000000136715.jpg,136715,1,person,"[108.73, 106.25, 162.68, 274.71000000000004]",medium
000000136715.jpg,136715,1,person,"[333.28, 88.63, 378.35999999999996, 132.62]",small
000000136715.jpg,136715,1,person,"[453.17, 60.94, 476.69, 112.50999999999999]",small
000000136715.jpg,136715,1,person,"[376.31, 92.66, 425.76, 131.74]",medium
000000136715.jpg,136715,4,motorcycle,"[25.43, 225.19, 79.2, 309.17]",medium
000000136715.jpg,136715,4,motorcycle,"[454.31, 212.6, 518.17, 278.55]",medium
000000136715.jpg,136715,1,person,"[485.8, 89.05, 509.49, 118.44]",small
000000136715.jpg,136715,1,person,"[28.35, 51.55, 55.02, 100.44999999999999]",small
000000138639.jpg,138639,3,car,"[430.09, 328.52, 466.45, 350.01]",small
000000138639.jpg,138639,3,car,"[389.24, 327.63, 417.52, 348.49]",small
000000138639.jpg,138639,10,traffic light,"[149.39, 259.08, 160.51, 277.62]",small
000000138639.jpg,138639,31,handbag,"[408.53, 344.6, 441.09, 413.74]",small
000000138639.jpg,138639,1,person,"[400.19, 324.91, 446.65, 462.42]",medium
000000138639.jpg,138639,1,person,"[568.93, 327.47, 638.3199999999999, 479.96000000000004]",medium
000000138639.jpg,138639,1,person,"[103.83, 317.24, 120.59, 342.99]",small
000000138639.jpg,138639,1,person,"[134.77, 319.38, 188.91000000000003, 401.69]",medium
000000138639.jpg,138639,1,person,"[165.57, 317.4, 175.6, 330.71]",small
000000138639.jpg,138639,1,person,"[187.55, 313.72, 196.39000000000001, 332.25]",small
000000138639.jpg,138639,1,person,"[290.93, 315.8, 298.89, 339.93]",small
000000138639.jpg,138639,1,person,"[211.02, 314.01, 219.38, 333.58]",small
000000138639.jpg,138639,1,person,"[195.95, 313.19, 209.85, 337.32]",small
000000138639.jpg,138639,1,person,"[69.59, 304.34, 75.01, 321.04999999999995]",small
000000138639.jpg,138639,1,person,"[59.9, 303.58, 66.47, 323.71999999999997]",small
000000138639.jpg,138639,2,bicycle,"[124.13, 360.73, 199.99, 418.75]",medium
000000138639.jpg,138639,1,person,"[33.26, 308.11, 54.04, 339.29]",small
000000138639.jpg,138639,31,handbag,"[572.42, 354.75, 586.81, 398.72]",small
000000138639.jpg,138639,1,person,"[80.76, 303.22, 88.12, 323.26000000000005]",small
000000140583.jpg,140583,20,sheep,"[521.48, 297.95, 549.37, 346.88]",small
000000140583.jpg,140583,20,sheep,"[385.28, 292.42, 408.7, 343.42]",small
000000140583.jpg,140583,20,sheep,"[410.94, 294.65, 434.6, 336.76]",small
000000140583.jpg,140583,20,sheep,"[455.31, 294.4, 477.97, 339.02]",small
000000140583.jpg,140583,20,sheep,"[427.31, 283.98, 447.36, 330.08000000000004]",small
000000140583.jpg,140583,20,sheep,"[308.22, 280.87, 321.42, 291.09000000000003]",small
000000140583.jpg,140583,20,sheep,"[349.03, 288.28, 371.79999999999995, 340.03999999999996]",small
000000140583.jpg,140583,20,sheep,"[368.26, 290.94, 384.37, 339.71]",small
000000140583.jpg,140583,1,person,"[317.7, 256.74, 338.62, 296.81]",small
000000140583.jpg,140583,1,person,"[288.92, 262.53, 303.69, 300.58]",small
000000140583.jpg,140583,20,sheep,"[444.2, 293.18, 458.01, 330.11]",small
000000140583.jpg,140583,20,sheep,"[475.25, 290.9, 493.33, 337.79999999999995]",small
000000140583.jpg,140583,20,sheep,"[494.0, 294.69, 520.36, 337.08]",small
000000140583.jpg,140583,20,sheep,"[322.94, 292.04, 336.85, 326.26]",small
000000140583.jpg,140583,20,sheep,"[334.3, 289.38, 350.99, 324.9]",small
000000140583.jpg,140583,8,truck,"[161.35, 258.0, 201.14999999999998, 286.21]",small
000000140583.jpg,140583,21,cow,"[366.77, 287.84, 389.26, 337.87]",small
000000140583.jpg,140583,21,cow,"[457.18, 293.99, 479.71000000000004, 338.1]",small
000000140583.jpg,140583,21,cow,"[436.15, 269.52, 476.84, 297.93]",small
000000140583.jpg,140583,21,cow,"[468.84, 266.69, 509.53, 296.1]",small
000000140583.jpg,140583,21,cow,"[420.34, 273.16, 440.03, 288.53000000000003]",small
000000140840.jpg,140840,1,person,"[204.31, 98.02, 219.97, 146.22]",small
000000140840.jpg,140840,1,person,"[70.07, 114.42, 78.94, 136.51]",small
000000140840.jpg,140840,38,kite,"[135.11, 172.27, 205.47000000000003, 239.9]",medium
000000140840.jpg,140840,38,kite,"[218.01, 171.25, 253.26, 221.1]",medium
000000140840.jpg,140840,38,kite,"[356.55, 168.0, 463.25, 255.48000000000002]",medium
000000140840.jpg,140840,38,kite,"[258.99, 192.19, 326.86, 246.92]",medium
000000140840.jpg,140840,38,kite,"[335.19, 171.99, 358.96, 234.23000000000002]",medium
000000140840.jpg,140840,38,kite,"[354.28, 135.33, 368.63, 158.08]",small
000000140840.jpg,140840,38,kite,"[317.12, 132.47, 332.13, 167.19]",small
000000140840.jpg,140840,38,kite,"[273.77, 128.12, 311.22999999999996, 157.88]",small
000000140840.jpg,140840,38,kite,"[61.92, 191.81, 145.03, 219.01]",small
000000140840.jpg,140840,38,kite,"[373.94, 135.78, 400.24, 168.77]",small
000000140840.jpg,140840,38,kite,"[239.78, 128.35, 253.26, 154.56]",small
000000140840.jpg,140840,38,kite,"[33.72, 197.29, 61.5, 229.64999999999998]",small
000000140840.jpg,140840,1,person,"[47.03, 123.98, 52.620000000000005, 137.03]",small
000000140840.jpg,140840,1,person,"[347.44, 135.85, 356.94, 148.57]",small
000000140840.jpg,140840,1,person,"[31.99, 124.67, 35.839999999999996, 137.84]",small
000000140840.jpg,140840,8,truck,"[461.58, 109.48, 492.44, 135.34]",small
000000140840.jpg,140840,38,kite,"[0.0, 187.4, 40.27, 225.96]",small
000000142238.jpg,142238,37,sports ball,"[359.83, 115.97, 375.76, 133.19]",small
000000142238.jpg,142238,1,person,"[465.51, 210.08, 532.8299999999999, 353.37]",medium
000000142238.jpg,142238,1,person,"[435.97, 125.49, 505.71000000000004, 275.90999999999997]",medium
000000142238.jpg,142238,1,person,"[420.23, 183.04, 469.05, 356.25]",medium
000000142238.jpg,142238,1,person,"[585.75, 229.45, 598.82, 267.5]",small
000000142238.jpg,142238,1,person,"[270.65, 117.86, 324.30999999999995, 259.58]",medium
000000142238.jpg,142238,1,person,"[241.12, 183.39, 286.39, 353.5]",medium
000000142238.jpg,142238,1,person,"[47.02, 220.94, 83.48, 359.11]",medium
000000142238.jpg,142238,1,person,"[336.8, 208.22, 391.5, 356.95]",medium
000000142238.jpg,142238,1,person,"[617.57, 247.07, 640.0, 316.4]",small
000000142238.jpg,142238,1,person,"[282.44, 206.73, 329.85, 355.87]",medium
000000142238.jpg,142238,1,person,"[269.79, 124.15, 296.22, 184.99]",small
000000142238.jpg,142238,1,person,"[0.06, 242.31, 9.15, 286.16]",small
000000142238.jpg,142238,1,person,"[152.71, 217.01, 211.55, 356.96]",medium
000000142472.jpg,142472,3,car,"[203.35, 372.65, 334.45, 435.60999999999996]",medium
000000142472.jpg,142472,3,car,"[350.82, 373.17, 390.62, 413.48]",small
000000142472.jpg,142472,3,car,"[462.75, 365.16, 523.1, 400.51000000000005]",medium
000000142472.jpg,142472,3,car,"[412.58, 369.69, 469.94, 409.08]",medium
000000142472.jpg,142472,6,bus,"[576.08, 326.52, 639.27, 391.87]",medium
000000142472.jpg,142472,1,person,"[379.04, 356.7, 405.93, 417.82]",small
000000142472.jpg,142472,1,person,"[392.3, 363.1, 426.01, 425.26]",small
000000142472.jpg,142472,1,person,"[534.3, 371.37, 540.0799999999999, 389.23]",small
000000142472.jpg,142472,1,person,"[526.15, 362.65, 532.9599999999999, 387.67999999999995]",small
000000142472.jpg,142472,1,person,"[539.99, 365.92, 548.73, 389.88]",small
000000142472.jpg,142472,1,person,"[278.76, 338.28, 302.45, 368.66999999999996]",small
000000142472.jpg,142472,8,truck,"[463.66, 364.74, 523.8100000000001, 400.9]",medium
000000143572.jpg,143572,1,person,"[230.37, 170.04, 412.86, 423.7]",large
000000143572.jpg,143572,1,person,"[405.14, 140.37, 432.74, 187.44]",small
000000143572.jpg,143572,1,person,"[237.12, 137.66, 261.3, 164.57999999999998]",small
000000143572.jpg,143572,1,person,"[202.86, 136.58, 224.87, 171.33]",small
000000143572.jpg,143572,1,person,"[480.93, 219.99, 511.85, 244.89000000000001]",small
000000143572.jpg,143572,1,person,"[181.62, 150.11, 209.46, 204.86]",small
000000143572.jpg,143572,1,person,"[174.1, 130.03, 199.81, 165.94]",small
000000143572.jpg,143572,1,person,"[237.93, 151.78, 264.58, 211.89]",medium
000000143572.jpg,143572,43,tennis racket,"[150.0, 199.66, 248.49, 249.97]",medium
000000143572.jpg,143572,1,person,"[118.74, 142.06, 148.89, 195.49]",small
000000143572.jpg,143572,1,person,"[153.81, 277.13, 205.83, 311.24]",small
000000143572.jpg,143572,1,person,"[426.16, 151.18, 460.64000000000004, 210.21]",small
000000143572.jpg,143572,1,person,"[427.16, 36.58, 448.66, 66.97]",small
000000143572.jpg,143572,1,person,"[559.46, 50.66, 585.89, 87.0]",small
000000143961.jpg,143961,28,umbrella,"[300.12, 10.96, 612.12, 269.41999999999996]",large
000000143961.jpg,143961,28,umbrella,"[295.57, 8.17, 405.95, 102.55]",medium
000000143961.jpg,143961,1,person,"[131.2, 158.4, 229.6, 352.0]",large
000000143961.jpg,143961,1,person,"[309.62, 186.62, 428.81, 308.48]",medium
000000143961.jpg,143961,1,person,"[482.54, 178.7, 602.19, 346.21]",large
000000143961.jpg,143961,1,person,"[584.51, 125.88, 639.04, 351.99]",medium
000000143961.jpg,143961,1,person,"[57.16, 153.03, 133.82, 284.27]",medium
000000143961.jpg,143961,1,person,"[447.37, 267.7, 562.28, 356.0]",medium
000000143961.jpg,143961,1,person,"[82.93, 16.12, 152.45, 123.34]",medium
000000143961.jpg,143961,1,person,"[231.9, 23.52, 307.75, 95.89999999999999]",medium
000000143961.jpg,143961,1,person,"[160.03, 73.07, 305.66999999999996, 153.68]",medium
000000143961.jpg,143961,1,person,"[116.79, 62.92, 161.61, 141.65]",medium
000000143961.jpg,143961,18,dog,"[150.14, 87.31, 233.01999999999998, 148.94]",medium
000000143961.jpg,143961,18,dog,"[232.85, 3.02, 288.53999999999996, 42.040000000000006]",medium
000000143961.jpg,143961,1,person,"[251.4, 239.09, 353.36, 351.6]",medium
000000143961.jpg,143961,27,backpack,"[131.3, 116.51, 192.33, 159.04000000000002]",medium
000000143961.jpg,143961,27,backpack,"[187.49, 34.43, 210.01000000000002, 61.53]",small
000000143961.jpg,143961,31,handbag,"[366.49, 287.34, 432.79, 348.08]",medium
000000143961.jpg,143961,1,person,"[0.92, 140.55, 82.3, 326.41]",large
000000143961.jpg,143961,1,person,"[22.6, 123.98, 97.71000000000001, 220.0]",medium
000000144706.jpg,144706,3,car,"[396.54, 370.92, 447.12, 396.89]",small
000000144706.jpg,144706,10,traffic light,"[268.58, 120.81, 300.94, 184.45]",medium
000000144706.jpg,144706,8,truck,"[495.23, 368.7, 548.25, 405.46999999999997]",medium
000000144706.jpg,144706,3,car,"[498.43, 369.92, 547.73, 403.65000000000003]",medium
000000144706.jpg,144706,10,traffic light,"[476.55, 307.5, 500.35, 326.33]",small
000000144706.jpg,144706,10,traffic light,"[166.93, 155.81, 189.17000000000002, 198.09]",small
000000144706.jpg,144706,10,traffic light,"[477.24, 236.09, 501.41, 292.24]",medium
000000146498.jpg,146498,3,car,"[107.2, 303.47, 126.25, 312.75]",small
000000146498.jpg,146498,3,car,"[129.9, 297.71, 138.04000000000002, 306.39]",small
000000146498.jpg,146498,3,car,"[112.87, 274.57, 128.01, 279.7]",small
000000146498.jpg,146498,3,car,"[131.18, 272.25, 144.87, 277.25]",small
000000146498.jpg,146498,3,car,"[109.2, 278.58, 127.09, 286.83]",small
000000146498.jpg,146498,3,car,"[100.09, 274.81, 109.55000000000001, 277.69]",small
000000147498.jpg,147498,16,bird,"[308.81, 282.6, 316.19, 288.55]",small
000000147498.jpg,147498,16,bird,"[371.93, 184.35, 379.41, 193.9]",small
000000147498.jpg,147498,16,bird,"[223.1, 338.56, 232.04, 344.14]",small
000000147498.jpg,147498,16,bird,"[348.18, 245.6, 357.19, 251.51999999999998]",small
000000147498.jpg,147498,16,bird,"[198.51, 366.98, 205.25, 372.42]",small
000000147498.jpg,147498,16,bird,"[175.87, 376.91, 180.31, 381.35]",small
000000147498.jpg,147498,16,bird,"[165.25, 369.67, 174.0, 376.14000000000004]",small
000000147498.jpg,147498,16,bird,"[206.7, 326.24, 215.08999999999997, 333.15000000000003]",small
000000147498.jpg,147498,16,bird,"[374.89, 261.95, 383.34, 268.94]",small
000000147498.jpg,147498,16,bird,"[349.16, 213.81, 357.28000000000003, 221.59]",small
000000147498.jpg,147498,16,bird,"[149.81, 306.13, 157.14000000000001, 315.8]",small
000000147498.jpg,147498,16,bird,"[173.02, 288.47, 182.4, 297.17]",small
000000147498.jpg,147498,16,bird,"[322.24, 239.48, 332.34000000000003, 246.85]",small
000000147498.jpg,147498,16,bird,"[267.86, 218.67, 274.47, 223.33999999999997]",small
000000147498.jpg,147498,16,bird,"[288.65, 306.09, 296.29999999999995, 313.59]",small
000000147498.jpg,147498,16,bird,"[362.6, 155.06, 372.57000000000005, 164.38]",small
000000147498.jpg,147498,16,bird,"[294.81, 161.78, 304.25, 167.77]",small
000000147498.jpg,147498,16,bird,"[190.01, 401.64, 198.04, 408.03999999999996]",small
000000147498.jpg,147498,16,bird,"[227.66, 327.17, 232.56, 331.3]",small
000000147498.jpg,147498,16,bird,"[279.97, 284.34, 287.08000000000004, 291.78999999999996]",small
000000147498.jpg,147498,16,bird,"[291.44, 296.92, 300.52, 304.33000000000004]",small
000000147498.jpg,147498,16,bird,"[178.17, 316.43, 187.27999999999997, 325.06]",small
000000147740.jpg,147740,3,car,"[0.0, 284.81, 181.93, 473.93]",large
000000147740.jpg,147740,1,person,"[4.35, 145.12, 96.86999999999999, 350.84000000000003]",large
000000147740.jpg,147740,1,person,"[66.84, 167.6, 128.25, 354.28999999999996]",medium
000000147740.jpg,147740,1,person,"[106.42, 220.98, 144.27, 353.02]",medium
000000147740.jpg,147740,1,person,"[382.66, 128.78, 424.77000000000004, 243.88]",medium
000000147740.jpg,147740,1,person,"[193.08, 293.39, 455.19000000000005, 472.45]",large
000000147740.jpg,147740,52,banana,"[230.19, 125.75, 390.57, 278.22]",large
000000147740.jpg,147740,52,banana,"[366.11, 228.25, 395.66, 282.87]",small
000000147740.jpg,147740,1,person,"[375.93, 144.19, 395.0, 177.98]",small
000000147740.jpg,147740,4,motorcycle,"[0.0, 202.91, 89.59, 389.6]",medium
000000147740.jpg,147740,4,motorcycle,"[376.8, 206.66, 431.61, 361.74]",medium
000000147740.jpg,147740,31,handbag,"[224.92, 350.84, 299.77, 478.33]",medium
000000147740.jpg,147740,1,person,"[557.5, 83.13, 640.0, 470.63]",large
000000148999.jpg,148999,1,person,"[477.37, 334.32, 487.81, 345.59999999999997]",small
000000148999.jpg,148999,1,person,"[487.48, 108.93, 623.55, 238.28]",medium
000000148999.jpg,148999,1,person,"[422.52, 122.06, 488.74, 239.49]",medium
000000148999.jpg,148999,1,person,"[299.51, 165.58, 343.28999999999996, 225.85000000000002]",medium
000000148999.jpg,148999,1,person,"[255.03, 188.84, 298.29, 234.31]",medium
000000148999.jpg,148999,1,person,"[496.36, 332.62, 504.26, 344.48]",small
000000148999.jpg,148999,1,person,"[533.71, 335.02, 540.22, 341.94]",small
000000148999.jpg,148999,1,person,"[448.76, 334.35, 460.40999999999997, 346.53000000000003]",small
000000148999.jpg,148999,1,person,"[345.25, 346.85, 352.37, 353.89000000000004]",small
000000148999.jpg,148999,10,traffic light,"[77.54, 185.8, 97.03, 211.85000000000002]",small
000000148999.jpg,148999,1,person,"[436.69, 339.69, 443.74, 347.59]",small
000000148999.jpg,148999,1,person,"[415.95, 341.65, 425.08, 350.02]",small
000000148999.jpg,148999,7,train,"[83.48, 312.52, 566.13, 417.11]",large
000000148999.jpg,148999,19,horse,"[30.7, 185.72, 175.32, 309.36]",medium
000000148999.jpg,148999,1,person,"[412.71, 341.62, 417.84, 349.54]",small
000000148999.jpg,148999,1,person,"[328.7, 344.04, 337.01, 354.85]",small
000000150224.jpg,150224,28,umbrella,"[33.58, 102.38, 322.40999999999997, 202.17000000000002]",large
000000150224.jpg,150224,62,chair,"[428.92, 315.69, 555.58, 421.24]",medium
000000150224.jpg,150224,1,person,"[205.34, 289.78, 290.74, 404.92999999999995]",medium
000000150224.jpg,150224,1,person,"[409.73, 267.71, 534.47, 377.09999999999997]",medium
000000150224.jpg,150224,1,person,"[346.03, 213.74, 424.10999999999996, 399.77]",medium
000000150224.jpg,150224,1,person,"[407.52, 241.72, 452.96, 351.46]",medium
000000150224.jpg,150224,1,person,"[378.44, 282.38, 476.48, 417.71000000000004]",medium
000000150224.jpg,150224,1,person,"[312.94, 336.57, 336.82, 362.17]",small
000000150224.jpg,150224,31,handbag,"[165.83, 371.78, 220.34, 409.0]",medium
000000150224.jpg,150224,27,backpack,"[587.66, 335.86, 640.0, 376.15000000000003]",medium
000000150224.jpg,150224,27,backpack,"[576.34, 369.42, 640.0, 420.31]",medium
000000150224.jpg,150224,27,backpack,"[537.64, 364.48, 580.12, 418.55]",medium
000000150224.jpg,150224,27,backpack,"[271.17, 360.09, 348.57000000000005, 414.22999999999996]",medium
000000150224.jpg,150224,31,handbag,"[273.43, 361.59, 348.78, 415.02]",medium
000000150649.jpg,150649,1,person,"[108.67, 145.65, 187.98000000000002, 266.91]",medium
000000150649.jpg,150649,1,person,"[119.79, 22.15, 193.17000000000002, 129.85]",medium
000000150649.jpg,150649,1,person,"[203.39, 21.25, 274.66999999999996, 121.9]",medium
000000150649.jpg,150649,1,person,"[447.22, 140.97, 500.0, 292.99]",medium
000000150649.jpg,150649,41,skateboard,"[113.38, 234.25, 146.7, 273.59000000000003]",small
000000150649.jpg,150649,41,skateboard,"[327.53, 119.46, 377.28, 135.32]",small
000000150649.jpg,150649,41,skateboard,"[198.25, 116.64, 240.28, 127.06]",small
000000150649.jpg,150649,41,skateboard,"[116.6, 121.26, 152.89999999999998, 133.76]",small
000000150649.jpg,150649,41,skateboard,"[466.71, 245.59, 500.0, 296.18]",small
000000150649.jpg,150649,1,person,"[397.6, 81.59, 399.97, 86.11]",small
000000150649.jpg,150649,1,person,"[316.52, 37.05, 376.21, 128.11]",medium
000000151480.jpg,151480,40,baseball glove,"[376.89, 250.2, 393.63, 264.53999999999996]",small
000000151480.jpg,151480,40,baseball glove,"[169.1, 247.32, 181.15, 263.23]",small
000000151480.jpg,151480,40,baseball glove,"[248.93, 258.83, 264.79, 274.96]",small
000000151480.jpg,151480,27,backpack,"[259.28, 204.61, 281.66999999999996, 253.74]",small
000000151480.jpg,151480,27,backpack,"[178.07, 204.71, 212.14, 244.36]",small
000000151480.jpg,151480,1,person,"[169.6, 175.1, 223.38, 319.56]",medium
000000151480.jpg,151480,1,person,"[265.31, 184.98, 319.45, 329.12]",medium
000000151480.jpg,151480,1,person,"[384.13, 188.17, 434.67, 317.09]",medium
000000151480.jpg,151480,1,person,"[208.04, 173.28, 252.39999999999998, 321.88]",medium
000000151480.jpg,151480,1,person,"[410.21, 73.22, 439.03999999999996, 121.46000000000001]",small
000000151480.jpg,151480,1,person,"[369.23, 27.1, 406.15000000000003, 122.38]",medium
000000151480.jpg,151480,1,person,"[311.67, 63.53, 340.48, 121.14]",small
000000151480.jpg,151480,1,person,"[293.75, 181.37, 336.0, 314.38]",medium
000000151480.jpg,151480,40,baseball glove,"[301.87, 252.62, 318.35, 266.71]",small
000000151480.jpg,151480,1,person,"[250.84, 182.03, 286.47, 274.03]",medium
000000151480.jpg,151480,1,person,"[353.52, 42.43, 379.95, 122.57]",medium
000000151480.jpg,151480,27,backpack,"[187.01, 94.4, 216.94, 118.08000000000001]",small
000000151480.jpg,151480,1,person,"[240.74, 44.83, 261.81, 114.47]",small
000000153011.jpg,153011,3,car,"[326.24, 217.04, 398.42, 253.29]",medium
000000153011.jpg,153011,3,car,"[364.22, 213.61, 421.40000000000003, 238.0]",small
000000153011.jpg,153011,3,car,"[462.94, 214.83, 482.28, 241.08]",small
000000153011.jpg,153011,6,bus,"[477.82, 84.1, 640.0, 305.53999999999996]",large
000000153011.jpg,153011,62,chair,"[75.12, 282.39, 164.64, 409.08]",medium
000000153011.jpg,153011,8,truck,"[0.0, 113.0, 317.49, 277.66999999999996]",large
000000153011.jpg,153011,31,handbag,"[466.81, 234.07, 484.42, 280.17]",small
000000153011.jpg,153011,8,truck,"[479.67, 118.21, 640.0, 302.65999999999997]",large
000000153011.jpg,153011,1,person,"[430.49, 208.79, 476.77, 349.78]",medium
000000153011.jpg,153011,1,person,"[414.45, 202.05, 443.4, 342.5]",medium
000000153011.jpg,153011,1,person,"[97.18, 201.07, 203.92000000000002, 383.12]",medium
000000153011.jpg,153011,1,person,"[216.49, 193.04, 247.22, 289.45]",medium
000000153011.jpg,153011,1,person,"[0.0, 204.86, 28.11, 355.14]",medium
000000153011.jpg,153011,1,person,"[20.09, 229.89, 37.81, 283.28]",small
000000153011.jpg,153011,1,person,"[136.99, 216.81, 182.29000000000002, 322.52]",medium
000000153011.jpg,153011,1,person,"[164.65, 191.89, 195.72, 242.06]",medium
000000153011.jpg,153011,67,dining table,"[513.24, 264.8, 591.61, 380.97]",medium
000000153011.jpg,153011,67,dining table,"[367.19, 249.37, 414.22, 335.17]",small
000000153011.jpg,153011,67,dining table,"[346.22, 240.71, 394.93, 309.73]",small
000000153011.jpg,153011,67,dining table,"[221.82, 235.51, 272.31, 308.55]",small
000000153011.jpg,153011,1,person,"[24.53, 220.35, 71.58, 312.88]",medium
000000153011.jpg,153011,31,handbag,"[174.04, 234.93, 205.12, 273.23]",small
000000153011.jpg,153011,62,chair,"[41.07, 253.94, 94.21000000000001, 345.68]",medium
000000153011.jpg,153011,67,dining table,"[25.35, 254.16, 47.49, 262.35]",small
000000153011.jpg,153011,3,car,"[363.17, 211.57, 381.39, 220.79]",small
000000154004.jpg,154004,1,person,"[224.81, 184.34, 323.83, 295.15999999999997]",medium
000000154004.jpg,154004,1,person,"[123.78, 55.65, 169.84, 242.77]",medium
000000154004.jpg,154004,1,person,"[165.51, 63.52, 197.57, 163.16]",medium
000000154004.jpg,154004,1,person,"[317.36, 114.41, 355.49, 150.57]",small
000000154004.jpg,154004,42,surfboard,"[295.42, 92.97, 400.29, 126.72999999999999]",medium
000000154004.jpg,154004,1,person,"[188.85, 70.7, 212.16, 159.09]",medium
000000154004.jpg,154004,1,person,"[205.09, 70.55, 228.71, 164.55]",medium
000000154004.jpg,154004,1,person,"[322.1, 126.25, 384.68, 191.23000000000002]",medium
000000154004.jpg,154004,1,person,"[325.3, 112.33, 347.05, 142.1]",small
000000154004.jpg,154004,1,person,"[453.98, 118.74, 515.45, 159.72]",small
000000154004.jpg,154004,1,person,"[71.93, 106.58, 122.71000000000001, 154.82999999999998]",medium
000000154004.jpg,154004,1,person,"[266.47, 107.32, 292.11, 143.25]",small
